#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_003979775.1	PRJNA224116	SAMN04526978	LUBP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE36		latest	Contig	Major	Full	2018/12/28	ASM397977v1	CSIR-Institute of Microbial Technology	GCA_003979775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/775/GCF_003979775.1_ASM397977v1		
GCF_003979795.1	PRJNA224116	SAMN04526977	LUBQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE35		latest	Contig	Major	Full	2018/12/28	ASM397979v1	CSIR-Institute of Microbial Technology	GCA_003979795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/795/GCF_003979795.1_ASM397979v1		
GCF_003979805.1	PRJNA224116	SAMN04526980	LUBN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE39		latest	Contig	Major	Full	2018/12/28	ASM397980v1	CSIR-Institute of Microbial Technology	GCA_003979805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/805/GCF_003979805.1_ASM397980v1		
GCF_003979825.1	PRJNA224116	SAMN04526979	LUBO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE37		latest	Contig	Major	Full	2018/12/28	ASM397982v1	CSIR-Institute of Microbial Technology	GCA_003979825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/825/GCF_003979825.1_ASM397982v1		
GCF_003979855.1	PRJNA224116	SAMN04526982	LUBL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE41		latest	Contig	Major	Full	2018/12/28	ASM397985v1	CSIR-Institute of Microbial Technology	GCA_003979855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/855/GCF_003979855.1_ASM397985v1		
GCF_003979865.1	PRJNA224116	SAMN04526986	LUBH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE45		latest	Contig	Major	Full	2018/12/28	ASM397986v1	CSIR-Institute of Microbial Technology	GCA_003979865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/865/GCF_003979865.1_ASM397986v1		
GCF_003979875.1	PRJNA224116	SAMN04526983	LUBK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE42		latest	Contig	Major	Full	2018/12/28	ASM397987v1	CSIR-Institute of Microbial Technology	GCA_003979875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/875/GCF_003979875.1_ASM397987v1		
GCF_003979885.1	PRJNA224116	SAMN04526984	LUBJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE43		latest	Contig	Major	Full	2018/12/28	ASM397988v1	CSIR-Institute of Microbial Technology	GCA_003979885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/885/GCF_003979885.1_ASM397988v1		
GCF_003979905.1	PRJNA224116	SAMN04526989	LUBE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE48		latest	Contig	Major	Full	2018/12/28	ASM397990v1	CSIR-Institute of Microbial Technology	GCA_003979905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/905/GCF_003979905.1_ASM397990v1		
GCF_003979955.1	PRJNA224116	SAMN04526990	LUBD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE49		latest	Contig	Major	Full	2018/12/28	ASM397995v1	CSIR-Institute of Microbial Technology	GCA_003979955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/955/GCF_003979955.1_ASM397995v1		
GCF_003979965.1	PRJNA224116	SAMN04526992	LUBR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE51		latest	Contig	Major	Full	2018/12/28	ASM397996v1	CSIR-Institute of Microbial Technology	GCA_003979965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/965/GCF_003979965.1_ASM397996v1		
GCF_003979975.1	PRJNA224116	SAMN04526993	LUBS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE52		latest	Contig	Major	Full	2018/12/28	ASM397997v1	CSIR-Institute of Microbial Technology	GCA_003979975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/975/GCF_003979975.1_ASM397997v1		
GCF_003979985.1	PRJNA224116	SAMN04526994	LUBT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE53		latest	Contig	Major	Full	2018/12/28	ASM397998v1	CSIR-Institute of Microbial Technology	GCA_003979985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/985/GCF_003979985.1_ASM397998v1		
GCF_003980005.1	PRJNA224116	SAMN04526995	LUBU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE54		latest	Contig	Major	Full	2018/12/28	ASM398000v1	CSIR-Institute of Microbial Technology	GCA_003980005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/005/GCF_003980005.1_ASM398000v1		
GCF_003980055.1	PRJNA224116	SAMN04526981	LUBM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE40		latest	Contig	Major	Full	2018/12/28	ASM398005v1	CSIR-Institute of Microbial Technology	GCA_003980055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/055/GCF_003980055.1_ASM398005v1		
GCF_003980075.1	PRJNA224116	SAMN04526985	LUBI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE44		latest	Contig	Major	Full	2018/12/28	ASM398007v1	CSIR-Institute of Microbial Technology	GCA_003980075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/075/GCF_003980075.1_ASM398007v1		
GCF_003980085.1	PRJNA224116	SAMN04526987	LUBG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE46		latest	Contig	Major	Full	2018/12/28	ASM398008v1	CSIR-Institute of Microbial Technology	GCA_003980085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/085/GCF_003980085.1_ASM398008v1		
GCF_003980095.1	PRJNA224116	SAMN04526988	LUBF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE47		latest	Contig	Major	Full	2018/12/28	ASM398009v1	CSIR-Institute of Microbial Technology	GCA_003980095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/095/GCF_003980095.1_ASM398009v1		
GCF_003980105.1	PRJNA224116	SAMN04526991	LUBC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE50		latest	Contig	Major	Full	2018/12/28	ASM398010v1	CSIR-Institute of Microbial Technology	GCA_003980105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/105/GCF_003980105.1_ASM398010v1		
GCF_003980155.1	PRJNA224116	SAMN04526996	LUBV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE55		latest	Contig	Major	Full	2018/12/28	ASM398015v1	CSIR-Institute of Microbial Technology	GCA_003980155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/155/GCF_003980155.1_ASM398015v1		
GCF_003980175.1	PRJNA224116	SAMN04526999	LUBY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE58		latest	Contig	Major	Full	2018/12/28	ASM398017v1	CSIR-Institute of Microbial Technology	GCA_003980175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/175/GCF_003980175.1_ASM398017v1		
GCF_003980185.1	PRJNA224116	SAMN04526997	LUBW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE56		latest	Contig	Major	Full	2018/12/28	ASM398018v1	CSIR-Institute of Microbial Technology	GCA_003980185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/185/GCF_003980185.1_ASM398018v1		
GCF_003980195.1	PRJNA224116	SAMN04526998	LUBX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE57		latest	Contig	Major	Full	2018/12/28	ASM398019v1	CSIR-Institute of Microbial Technology	GCA_003980195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/195/GCF_003980195.1_ASM398019v1		
GCF_003980205.1	PRJNA224116	SAMN05908396	MNBF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE44		latest	Contig	Major	Full	2018/12/28	ASM398020v1	CSIR-Institute of Microbial Technology	GCA_003980205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/205/GCF_003980205.1_ASM398020v1		
GCF_003980255.1	PRJNA224116	SAMN05908436	MNBG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE56		latest	Contig	Major	Full	2018/12/28	ASM398025v1	CSIR-Institute of Microbial Technology	GCA_003980255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/255/GCF_003980255.1_ASM398025v1		
GCF_003980275.1	PRJNA224116	SAMN05915694	MNAB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE50		latest	Contig	Major	Full	2018/12/28	ASM398027v1	CSIR-Institute of Microbial Technology	GCA_003980275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/275/GCF_003980275.1_ASM398027v1		
GCF_003980285.1	PRJNA224116	SAMN06199822	MSYS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE36		latest	Contig	Major	Full	2018/12/28	ASM398028v1	CSIR-Institute of Microbial Technology	GCA_003980285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/285/GCF_003980285.1_ASM398028v1		
GCF_004323055.1	PRJNA224116	SAMN10390766	RJDV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=94		latest	Contig	Major	Full	2019/03/04	ASM432305v1	BIOCEV	GCA_004323055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/323/055/GCF_004323055.1_ASM432305v1		
GCF_004323075.1	PRJNA224116	SAMN10390764	RJDX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=GPR20		latest	Contig	Major	Full	2019/03/04	ASM432307v1	BIOCEV	GCA_004323075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/323/075/GCF_004323075.1_ASM432307v1		
GCF_004323085.1	PRJNA224116	SAMN10390765	RJDW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=23		latest	Contig	Major	Full	2019/03/04	ASM432308v1	BIOCEV	GCA_004323085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/323/085/GCF_004323085.1_ASM432308v1		
GCF_004329085.1	PRJNA224116	SAMN10735320	SCHH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=C4		latest	Contig	Major	Full	2019/03/06	ASM432908v1	University of California San Diego	GCA_004329085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/085/GCF_004329085.1_ASM432908v1		
GCF_004329135.1	PRJNA224116	SAMN10735327	SCHA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=A5		latest	Contig	Major	Full	2019/03/06	ASM432913v1	University of California San Diego	GCA_004329135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/135/GCF_004329135.1_ASM432913v1		
GCF_004329455.1	PRJNA224116	SAMN10735323	SCHE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=A11		latest	Contig	Major	Full	2019/03/06	ASM432945v1	University of California San Diego	GCA_004329455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/455/GCF_004329455.1_ASM432945v1		
GCF_004329475.1	PRJNA224116	SAMN10735322	SCHF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=A9		latest	Contig	Major	Full	2019/03/06	ASM432947v1	University of California San Diego	GCA_004329475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/475/GCF_004329475.1_ASM432947v1		
GCF_004374765.1	PRJNA224116	SAMN11086759	SNNA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S21		latest	Contig	Major	Full	2019/03/25	ASM437476v1	Centro de Ciencias Genomicas UNAM	GCA_004374765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/765/GCF_004374765.1_ASM437476v1		
GCF_004374775.1	PRJNA224116	SAMN11086746	SNNN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S05		latest	Contig	Major	Full	2019/03/25	ASM437477v1	Centro de Ciencias Genomicas UNAM	GCA_004374775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/775/GCF_004374775.1_ASM437477v1		
GCF_004374795.1	PRJNA224116	SAMN11086755	SNNE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S16		latest	Contig	Major	Full	2019/03/25	ASM437479v1	Centro de Ciencias Genomicas UNAM	GCA_004374795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/795/GCF_004374795.1_ASM437479v1		
GCF_004374805.1	PRJNA224116	SAMN11086753	SNNG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S14		latest	Contig	Major	Full	2019/03/25	ASM437480v1	Centro de Ciencias Genomicas UNAM	GCA_004374805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/805/GCF_004374805.1_ASM437480v1		
GCF_004374835.1	PRJNA224116	SAMN11086757	SNNC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S18		latest	Contig	Major	Full	2019/03/25	ASM437483v1	Centro de Ciencias Genomicas UNAM	GCA_004374835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/835/GCF_004374835.1_ASM437483v1		
GCF_004374865.1	PRJNA224116	SAMN11086756	SNND00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S17		latest	Contig	Major	Full	2019/03/25	ASM437486v1	Centro de Ciencias Genomicas UNAM	GCA_004374865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/865/GCF_004374865.1_ASM437486v1		
GCF_004374875.1	PRJNA224116	SAMN11086752	SNNH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S13		latest	Contig	Major	Full	2019/03/25	ASM437487v1	Centro de Ciencias Genomicas UNAM	GCA_004374875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/875/GCF_004374875.1_ASM437487v1		
GCF_004374885.1	PRJNA224116	SAMN11086754	SNNF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S15		latest	Contig	Major	Full	2019/03/25	ASM437488v1	Centro de Ciencias Genomicas UNAM	GCA_004374885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/885/GCF_004374885.1_ASM437488v1		
GCF_004374915.1	PRJNA224116	SAMN11086758	SNNB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S19		latest	Contig	Major	Full	2019/03/25	ASM437491v1	Centro de Ciencias Genomicas UNAM	GCA_004374915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/915/GCF_004374915.1_ASM437491v1		
GCF_004374925.1	PRJNA224116	SAMN11086760	SNMZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S24		latest	Contig	Major	Full	2019/03/25	ASM437492v1	Centro de Ciencias Genomicas UNAM	GCA_004374925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/925/GCF_004374925.1_ASM437492v1		
GCF_004374965.1	PRJNA224116	SAMN11086751	SNNI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S12		latest	Contig	Major	Full	2019/03/25	ASM437496v1	Centro de Ciencias Genomicas UNAM	GCA_004374965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/965/GCF_004374965.1_ASM437496v1		
GCF_004374975.1	PRJNA224116	SAMN11086744	SNNP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S02		latest	Contig	Major	Full	2019/03/25	ASM437497v1	Centro de Ciencias Genomicas UNAM	GCA_004374975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/975/GCF_004374975.1_ASM437497v1		
GCF_004374995.1	PRJNA224116	SAMN11086749	SNNK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S09		latest	Contig	Major	Full	2019/03/25	ASM437499v1	Centro de Ciencias Genomicas UNAM	GCA_004374995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/374/995/GCF_004374995.1_ASM437499v1		
GCF_004375005.1	PRJNA224116	SAMN11086750	SNNJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S10		latest	Contig	Major	Full	2019/03/25	ASM437500v1	Centro de Ciencias Genomicas UNAM	GCA_004375005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/375/005/GCF_004375005.1_ASM437500v1		
GCF_004375015.1	PRJNA224116	SAMN11086748	SNNL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S08		latest	Contig	Major	Full	2019/03/25	ASM437501v1	Centro de Ciencias Genomicas UNAM	GCA_004375015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/375/015/GCF_004375015.1_ASM437501v1		
GCF_004375065.1	PRJNA224116	SAMN11086747	SNNM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S07		latest	Contig	Major	Full	2019/03/25	ASM437506v1	Centro de Ciencias Genomicas UNAM	GCA_004375065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/375/065/GCF_004375065.1_ASM437506v1		
GCF_004376155.1	PRJNA224116	SAMN11086745	SNNO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=S03		latest	Contig	Major	Full	2019/03/25	ASM437615v1	Centro de Ciencias Genomicas UNAM	GCA_004376155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/376/155/GCF_004376155.1_ASM437615v1		
GCF_004920265.1	PRJNA224116	SAMN00116851	AFTW00000000.1	na	904332	1282	Staphylococcus epidermidis VCU112	strain=VCU112		latest	Contig	Major	Full	2019/04/29	ASM492026v1	J. Craig Venter Institute	GCA_004920265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/920/265/GCF_004920265.1_ASM492026v1		
GCF_005760475.1	PRJNA224116	SAMN11611351	VANO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=180411		latest	Contig	Major	Full	2019/05/23	ASM576047v1	KU Leuven	GCA_005760475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/760/475/GCF_005760475.1_ASM576047v1		
GCF_005760495.1	PRJNA224116	SAMN11611352	VANN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=181231		latest	Contig	Major	Full	2019/05/23	ASM576049v1	KU Leuven	GCA_005760495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/760/495/GCF_005760495.1_ASM576049v1		
GCF_006094375.1	PRJNA224116	SAMN10738425		representative genome	1282	1282	Staphylococcus epidermidis	strain=ATCC 14990		latest	Complete Genome	Major	Full	2019/06/06	ASM609437v1	Zhejiang Tianke High Technology Development Co.Ltd.	GCA_006094375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/094/375/GCF_006094375.1_ASM609437v1		assembly from type material
GCF_006151885.1	PRJNA224116	SAMN11938472	VDEO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=14-1779 M5		latest	Contig	Major	Full	2019/06/08	ASM615188v1	MIT	GCA_006151885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/151/885/GCF_006151885.1_ASM615188v1		
GCF_006337185.1	PRJNA224116	SAMN11953769		na	1282	1282	Staphylococcus epidermidis	strain=HD66		latest	Chromosome	Major	Full	2019/06/13	ASM633718v1	University Medical Center Hamburg-Eppendorf	GCA_006337185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/185/GCF_006337185.1_ASM633718v1		
GCF_006337205.1	PRJNA224116	SAMN11953768		na	1282	1282	Staphylococcus epidermidis	strain=HD43		latest	Chromosome	Major	Full	2019/06/13	ASM633720v1	University Medical Center Hamburg-Eppendorf	GCA_006337205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/205/GCF_006337205.1_ASM633720v1		
GCF_006337225.1	PRJNA224116	SAMN11953736		na	1282	1282	Staphylococcus epidermidis	strain=HD33		latest	Chromosome	Major	Full	2019/06/13	ASM633722v1	University Medical Center Hamburg-Eppendorf	GCA_006337225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/225/GCF_006337225.1_ASM633722v1		
GCF_006742205.1	PRJNA224116	SAMD00169832		na	1282	1282	Staphylococcus epidermidis	strain=NBRC 100911		latest	Complete Genome	Major	Full	2019/06/11	ASM674220v1	Biological Resource Center, National Institute of Technology and Evaluation (NBRC)	GCA_006742205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/742/205/GCF_006742205.1_ASM674220v1		assembly from type material
GCF_007665715.1	PRJNA224116	SAMN11792742	VDNS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0582		latest	Scaffold	Major	Full	2019/07/30	ASM766571v1	BGI	GCA_007665715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/665/715/GCF_007665715.1_ASM766571v1		
GCF_007665785.1	PRJNA224116	SAMN11792737	VDNW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0577		latest	Scaffold	Major	Full	2019/07/30	ASM766578v1	BGI	GCA_007665785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/665/785/GCF_007665785.1_ASM766578v1		
GCF_007665825.1	PRJNA224116	SAMN11792732	VDNZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0572		latest	Scaffold	Major	Full	2019/07/30	ASM766582v1	BGI	GCA_007665825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/665/825/GCF_007665825.1_ASM766582v1		
GCF_007666105.1	PRJNA224116	SAMN11792718	VDOM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0558		latest	Scaffold	Major	Full	2019/07/30	ASM766610v1	BGI	GCA_007666105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/105/GCF_007666105.1_ASM766610v1		
GCF_007666125.1	PRJNA224116	SAMN11792714	VDOO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0554		latest	Scaffold	Major	Full	2019/07/30	ASM766612v1	BGI	GCA_007666125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/125/GCF_007666125.1_ASM766612v1		
GCF_007666195.1	PRJNA224116	SAMN11792706	VDOT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0546		latest	Scaffold	Major	Full	2019/07/30	ASM766619v1	BGI	GCA_007666195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/195/GCF_007666195.1_ASM766619v1		
GCF_007666305.1	PRJNA224116	SAMN11792701	VDOX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0541		latest	Scaffold	Major	Full	2019/07/30	ASM766630v1	BGI	GCA_007666305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/305/GCF_007666305.1_ASM766630v1		
GCF_007666345.1	PRJNA224116	SAMN11792700	VDOY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0540		latest	Scaffold	Major	Full	2019/07/30	ASM766634v1	BGI	GCA_007666345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/345/GCF_007666345.1_ASM766634v1		
GCF_007666395.1	PRJNA224116	SAMN11792698	VDPA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0538		latest	Scaffold	Major	Full	2019/07/30	ASM766639v1	BGI	GCA_007666395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/395/GCF_007666395.1_ASM766639v1		
GCF_007666445.1	PRJNA224116	SAMN11792695	VDPD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0535		latest	Scaffold	Major	Full	2019/07/30	ASM766644v1	BGI	GCA_007666445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/445/GCF_007666445.1_ASM766644v1		
GCF_007666585.1	PRJNA224116	SAMN11792687	VDPK00000000.1	na	176280	1282	Staphylococcus epidermidis ATCC 12228	strain=DE0527		latest	Scaffold	Major	Full	2019/07/30	ASM766658v1	BGI	GCA_007666585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/585/GCF_007666585.1_ASM766658v1		
GCF_007666595.1	PRJNA224116	SAMN11792685	VDPM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=DE0525		latest	Scaffold	Major	Full	2019/07/30	ASM766659v1	BGI	GCA_007666595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/595/GCF_007666595.1_ASM766659v1		
